,Date,Evaporation (mm),Sunshine (hours),9am Temperature (C),9am relative humidity (%),3pm wind speed (km/h),3pm MSL pressure (hPa),avg_demand
39,26/03/2021,0.17073170731707318,0.4744525547445256,0.3828996282527881,0.6849315068493151,0.4594594594594595,0.4231805929919119,4610.141874999999
40,27/03/2021,0.23170731707317074,0.29927007299270075,0.4423791821561338,0.8356164383561644,0.1891891891891892,0.4123989218328852,4149.286041666665
41,28/03/2021,0.26829268292682934,0.28467153284671537,0.4163568773234201,0.6712328767123288,0.24324324324324326,0.6280323450134766,4097.158541666667
42,29/03/2021,0.17073170731707318,0.5839416058394161,0.4609665427509294,0.6301369863013699,0.40540540540540543,0.7924528301886795,4638.798125000002
43,30/03/2021,0.21951219512195125,0.7445255474452555,0.3159851301115242,0.7808219178082192,0.2972972972972973,0.8194070080862517,4674.132916666667
44,1/04/2021,0.26829268292682934,0.7883211678832118,0.4237918215613383,0.8082191780821917,0.1891891891891892,0.7088948787061966,4792.790208333335
45,3/04/2021,0.26829268292682934,0.7956204379562045,0.7026022304832713,0.38356164383561636,0.5135135135135136,0.6199460916442021,4253.338125
46,4/04/2021,0.524390243902439,0.7372262773722629,0.7397769516728624,0.3150684931506849,0.40540540540540543,0.6118598382749312,4055.0793750000007
47,5/04/2021,0.3536585365853659,0.5912408759124088,0.516728624535316,0.4246575342465753,0.4594594594594595,0.7061994609164408,3984.830208333333
48,6/04/2021,0.24390243902439027,0.3211678832116789,0.49070631970260226,0.5068493150684932,0.2972972972972973,0.7061994609164408,4475.690208333333
49,8/04/2021,0.2804878048780488,0.3576642335766424,0.6505576208178439,0.6301369863013699,0.4594594594594595,0.26145552560646834,4786.667083333333
50,9/04/2021,0.39024390243902446,0.5766423357664234,0.45353159851301117,0.43835616438356156,0.4594594594594595,0.3854447439353095,4542.9158333333335
51,10/04/2021,0.17073170731707318,0.28467153284671537,0.41263940520446096,0.6027397260273972,0.4594594594594595,0.3423180592991919,4229.779375000001
52,11/04/2021,0.3170731707317074,0.44525547445255476,0.25278810408921937,0.6575342465753424,0.5135135135135136,0.5822102425875997,4391.986458333333
