,Date,Minimum temperature (C),Evaporation (mm),9am relative humidity (%),9am cloud amount (oktas),3pm relative humidity (%),3pm wind speed (km/h),avg_demand
212,28/10/2021,0.6213017751479291,0.19580419580419578,0.6956521739130435,0.75,0.44303797468354433,0.31249999999999994,7295.91263888889
213,29/10/2021,0.8461538461538463,0.2517482517482517,0.1594202898550725,0.875,0.12658227848101267,0.9999999999999999,7237.172500000001
214,30/10/2021,0.6035502958579881,0.39860139860139854,0.37681159420289856,0.875,0.3670886075949368,0.4583333333333333,6308.541527777777
215,31/10/2021,0.35502958579881666,0.3006993006993007,0.46376811594202905,0.375,0.3291139240506329,0.37499999999999994,6044.106805555559
216,1/11/2021,0.42011834319526636,0.1818181818181818,0.5652173913043479,0.875,0.45569620253164556,0.31249999999999994,6831.621145833333
217,2/11/2021,0.6272189349112425,0.23076923076923073,0.5942028985507246,0.375,0.44303797468354433,0.5833333333333334,6859.039444444448
218,3/11/2021,0.6804733727810652,0.2587412587412587,0.42028985507246375,0.375,0.379746835443038,0.49999999999999994,6827.766423611106
219,4/11/2021,0.7337278106508875,0.3496503496503496,0.6086956521739131,1.0,0.8227848101265823,0.1875,7349.886736111114
220,5/11/2021,0.6449704142011834,0.048951048951048945,0.855072463768116,1.0,0.6075949367088608,0.4583333333333333,7184.492881944438
221,7/11/2021,0.7159763313609468,0.2657342657342657,0.8405797101449275,1.0,0.7974683544303797,0.10416666666666666,6590.967986111109
222,8/11/2021,0.7100591715976332,0.03496503496503496,0.8840579710144927,0.875,0.5822784810126582,0.35416666666666663,6988.417534722224
223,9/11/2021,0.668639053254438,0.23776223776223773,0.7536231884057971,0.875,0.5949367088607596,0.2708333333333333,6935.111319444447
224,10/11/2021,0.7692307692307694,0.15384615384615383,0.7826086956521738,0.875,0.9746835443037974,0.041666666666666664,7456.538749999997
225,11/11/2021,0.6923076923076923,0.04195804195804195,0.7971014492753623,1.0,0.7848101265822786,0.35416666666666663,7424.5028125
226,12/11/2021,0.4260355029585799,0.1818181818181818,0.9855072463768115,1.0,0.6582278481012659,0.31249999999999994,7153.949236111112
227,13/11/2021,0.5207100591715976,0.15384615384615383,0.2753623188405797,0.375,0.26582278481012656,0.7291666666666666,6520.800034722224
228,14/11/2021,0.4437869822485208,0.35664335664335656,0.23188405797101452,0.875,0.13924050632911394,0.6875,6148.893888888885
229,15/11/2021,0.4260355029585799,0.22377622377622375,0.14492753623188404,0.125,0.12658227848101267,0.6041666666666666,6608.644652777779
230,17/11/2021,0.455621301775148,0.2797202797202797,0.46376811594202905,0.625,0.430379746835443,0.35416666666666663,6723.637256944444
231,18/11/2021,0.5384615384615385,0.2797202797202797,0.5797101449275361,0.375,0.5189873417721519,0.49999999999999994,6782.211979166665
232,19/11/2021,0.7810650887573964,0.2657342657342657,0.8405797101449275,1.0,0.30379746835443044,0.4583333333333333,7235.825902777778
233,21/11/2021,0.5621301775147929,0.12587412587412586,0.9565217391304348,1.0,0.9746835443037974,0.5416666666666666,6843.91586805556
234,22/11/2021,0.5680473372781065,0.06993006993006992,0.6231884057971016,0.875,0.5443037974683544,0.4583333333333333,6902.837222222221
235,23/11/2021,0.6213017751479291,0.1678321678321678,0.8260869565217392,0.875,0.7215189873417721,0.22916666666666666,7075.149965277778
236,24/11/2021,0.7100591715976332,0.07692307692307691,0.855072463768116,1.0,0.6329113924050633,0.49999999999999994,7350.6047569444445
237,25/11/2021,0.8284023668639056,0.1748251748251748,0.9710144927536233,1.0,0.8734177215189874,0.1875,7615.075520833335
238,26/11/2021,0.6331360946745563,0.30769230769230765,0.9710144927536233,1.0,0.8227848101265823,0.6458333333333334,7476.738020833336
239,27/11/2021,0.5562130177514792,0.0909090909090909,0.9275362318840581,1.0,0.5949367088607596,0.6458333333333334,6812.040659722224
240,28/11/2021,0.5502958579881656,0.1608391608391608,0.6376811594202898,0.625,0.44303797468354433,0.49999999999999994,6481.396284722221
241,29/11/2021,0.48520710059171596,0.13986013986013984,0.5217391304347826,0.875,0.49367088607594933,0.22916666666666666,6906.624930555557
242,30/11/2021,0.7278106508875741,0.20279720279720276,0.7101449275362319,1.0,0.8227848101265823,0.1875,7449.267187499999
243,1/12/2021,0.7988165680473374,0.06993006993006992,0.7101449275362319,0.875,0.5063291139240507,0.37499999999999994,7385.546180555558
244,2/12/2021,0.7396449704142014,0.22377622377622375,0.6956521739130435,0.375,0.5316455696202532,0.49999999999999994,7408.946736111113
245,3/12/2021,0.7514792899408285,0.30769230769230765,0.6376811594202898,0.0,0.6582278481012659,0.6041666666666666,7320.466666666666
246,4/12/2021,0.7159763313609468,0.19580419580419578,0.7971014492753623,1.0,0.5063291139240507,0.6041666666666666,6694.1977430555535
247,5/12/2021,0.650887573964497,0.2797202797202797,0.7971014492753623,1.0,0.5189873417721519,0.4583333333333333,6542.7474305555525
248,6/12/2021,0.6449704142011834,0.1748251748251748,0.49275362318840576,1.0,0.49367088607594933,0.31249999999999994,7155.756319444444
249,7/12/2021,0.6923076923076923,0.10489510489510488,0.5942028985507246,0.875,0.5949367088607596,0.37499999999999994,7237.350625000002
250,12/12/2021,0.5502958579881656,0.2587412587412587,0.5797101449275361,0.75,0.4683544303797469,0.5416666666666666,6214.357465277776
251,13/12/2021,0.6153846153846154,0.2727272727272727,0.37681159420289856,0.375,0.44303797468354433,0.35416666666666663,6828.618784722223
252,14/12/2021,0.5384615384615385,0.2797202797202797,0.5942028985507246,0.875,0.4810126582278481,0.37499999999999994,7000.336250000003
253,16/12/2021,0.8402366863905326,0.4055944055944055,0.7391304347826086,0.875,0.6582278481012659,0.37499999999999994,7464.555694444448
254,17/12/2021,0.7455621301775148,0.21678321678321677,0.6956521739130435,0.875,0.49367088607594933,0.4583333333333333,7282.540659722217
255,18/12/2021,0.7810650887573964,0.1818181818181818,0.6666666666666667,0.875,0.5316455696202532,0.22916666666666666,7953.902847222225
256,20/12/2021,0.863905325443787,0.2797202797202797,0.6521739130434783,0.875,0.620253164556962,0.37499999999999994,8110.211944444444
257,22/12/2021,0.9171597633136097,0.4265734265734265,0.681159420289855,1.0,0.5189873417721519,0.37499999999999994,7972.22465277778
258,23/12/2021,0.8994082840236688,0.21678321678321677,0.9275362318840581,1.0,0.7974683544303797,0.37499999999999994,7891.487881944442
259,24/12/2021,0.8284023668639056,0.05594405594405594,0.7391304347826086,0.5,0.5822784810126582,0.31249999999999994,7405.655937499996
260,25/12/2021,0.8816568047337279,0.1748251748251748,0.7101449275362319,0.375,0.5822784810126582,0.5416666666666666,6909.841770833335
261,27/12/2021,0.7455621301775148,0.22377622377622375,0.6956521739130435,0.875,0.5822784810126582,0.5833333333333334,6300.7342708333335
262,28/12/2021,0.6094674556213018,0.22377622377622375,0.7536231884057971,0.875,0.5569620253164557,0.31249999999999994,6101.642951388889
263,30/12/2021,0.5857988165680472,0.1748251748251748,0.6376811594202898,0.125,0.4810126582278481,0.4583333333333333,6556.190208333336
264,31/12/2021,0.6982248520710062,0.39160839160839156,0.6086956521739131,0.125,0.5063291139240507,0.41666666666666663,6800.63920138889
265,2/01/2022,0.8757396449704145,0.2657342657342657,0.7101449275362319,0.125,0.5443037974683544,0.5416666666666666,7026.24618055556
266,4/01/2022,0.9171597633136097,0.2797202797202797,0.5652173913043479,0.625,0.5063291139240507,0.41666666666666663,7533.124930555556
267,5/01/2022,0.9289940828402368,0.32867132867132864,0.9420289855072463,0.875,0.8987341772151899,0.35416666666666663,7586.139444444443
268,6/01/2022,0.9349112426035504,0.09790209790209789,0.7536231884057971,0.75,0.620253164556962,0.7291666666666666,7684.366875000003
269,7/01/2022,0.9763313609467457,0.20279720279720276,0.9420289855072463,1.0,0.7468354430379748,0.6458333333333334,7812.316284722223
270,8/01/2022,0.804733727810651,0.07692307692307691,0.855072463768116,0.875,0.6075949367088608,0.35416666666666663,7416.010381944442
271,9/01/2022,0.8875739644970415,0.2797202797202797,0.7971014492753623,0.625,0.810126582278481,0.35416666666666663,7162.290833333333
272,10/01/2022,0.9585798816568047,0.13986013986013984,0.8115942028985508,0.875,0.6582278481012659,0.49999999999999994,8201.246527777774
273,11/01/2022,1.0,0.19580419580419578,0.7826086956521738,0.875,0.7468354430379748,0.4583333333333333,8181.981076388885
274,12/01/2022,0.9526627218934911,0.21678321678321677,0.7391304347826086,0.75,0.6582278481012659,0.35416666666666663,7746.937812500001
275,14/01/2022,0.8106508875739646,0.1748251748251748,0.9565217391304348,0.875,0.569620253164557,0.37499999999999994,7998.224652777777
276,15/01/2022,0.9112426035502958,0.32867132867132864,0.8985507246376812,0.875,0.6962025316455697,0.37499999999999994,7718.192951388888
277,16/01/2022,0.9644970414201186,0.1888111888111888,0.7681159420289856,0.625,0.5822784810126582,0.35416666666666663,7547.783576388892
278,17/01/2022,0.9112426035502958,0.23076923076923073,0.8260869565217392,0.75,0.6835443037974683,0.37499999999999994,8781.386250000001
279,18/01/2022,0.9940828402366866,0.2797202797202797,0.8115942028985508,1.0,0.8607594936708861,0.41666666666666663,8182.945624999999
280,19/01/2022,0.7573964497041421,0.09790209790209789,0.9420289855072463,1.0,0.7594936708860759,0.5416666666666666,7500.322951388888
281,22/01/2022,0.6863905325443787,0.1888111888111888,0.8260869565217392,0.625,0.45569620253164556,0.4583333333333333,6711.975312500001
282,24/01/2022,0.7633136094674557,0.1748251748251748,0.8695652173913044,0.875,0.5569620253164557,0.37499999999999994,7518.355381944441
283,25/01/2022,0.8757396449704145,0.22377622377622375,0.6521739130434783,0.875,0.5443037974683544,0.4583333333333333,7780.217916666667
284,27/01/2022,0.8284023668639056,0.39860139860139854,0.6086956521739131,0.875,0.5063291139240507,0.5833333333333334,7754.988229166668
285,28/01/2022,0.940828402366864,0.39860139860139854,0.6521739130434783,0.375,0.5189873417721519,0.5416666666666666,8344.649375
286,29/01/2022,0.9289940828402368,0.2797202797202797,0.7101449275362319,0.625,0.569620253164557,0.49999999999999994,7971.286840277778
287,30/01/2022,0.9585798816568047,0.35664335664335656,0.7536231884057971,0.75,0.6075949367088608,0.37499999999999994,7803.386944444439
288,31/01/2022,0.9112426035502958,0.28671328671328666,0.7391304347826086,0.75,0.5569620253164557,0.31249999999999994,8793.732951388889
289,1/02/2022,0.9467455621301777,0.28671328671328666,0.8115942028985508,0.125,0.5822784810126582,0.2708333333333333,9362.197743055553
290,2/02/2022,0.8579881656804735,0.22703962703962702,0.9710144927536233,1.0,0.810126582278481,0.4583333333333333,8093.289583333338
291,3/02/2022,0.7278106508875741,0.3636363636363636,0.5942028985507246,0.5,0.5063291139240507,0.6875,7197.270833333329
292,4/02/2022,0.5798816568047338,0.30769230769230765,0.7971014492753623,0.625,0.9113924050632912,0.08333333333333334,6942.934687499994
293,5/02/2022,0.6745562130177516,0.3006993006993007,0.6666666666666667,0.875,0.3670886075949368,0.5833333333333334,6438.603055555557
294,6/02/2022,0.7573964497041421,0.31468531468531463,0.37681159420289856,0.625,0.5569620253164557,0.14583333333333334,6328.283784722217
295,7/02/2022,0.668639053254438,0.2797202797202797,0.7826086956521738,0.75,0.8227848101265823,0.2708333333333333,7022.777326388893
296,8/02/2022,0.6035502958579881,0.13286713286713284,0.9420289855072463,1.0,0.5569620253164557,0.41666666666666663,7076.880069444446
297,9/02/2022,0.63905325443787,0.23076923076923073,0.8115942028985508,0.125,0.4177215189873418,0.35416666666666663,7557.486215277779
298,10/02/2022,0.7633136094674557,0.30769230769230765,0.6231884057971016,0.0,0.4177215189873418,0.2708333333333333,8075.205659722227
299,11/02/2022,0.8579881656804735,0.3006993006993007,0.7536231884057971,0.75,0.7088607594936709,0.41666666666666663,7536.579965277774
300,13/02/2022,0.7159763313609468,0.14685314685314685,0.9420289855072463,0.625,0.40506329113924056,0.35416666666666663,6542.956979166668
301,14/02/2022,0.650887573964497,0.31468531468531463,0.7391304347826086,0.875,0.45569620253164556,0.4583333333333333,7372.50034722222
302,15/02/2022,0.7869822485207103,0.2517482517482517,0.7971014492753623,0.25,0.49367088607594933,0.5416666666666666,7825.009027777783
303,16/02/2022,0.7810650887573964,0.32867132867132864,0.7971014492753623,0.25,0.44303797468354433,0.5416666666666666,7750.616527777781
304,17/02/2022,0.7751479289940828,0.3356643356643356,0.7971014492753623,0.625,0.5569620253164557,0.2708333333333333,8114.118958333334
305,18/02/2022,0.8698224852071006,0.2797202797202797,0.855072463768116,0.5,0.5949367088607596,0.37499999999999994,8020.700902777778
306,19/02/2022,0.8934911242603552,0.31468531468531463,0.5217391304347826,0.875,0.6835443037974683,0.22916666666666666,6977.746041666662
307,21/02/2022,0.8934911242603552,0.23076923076923073,0.34782608695652173,0.875,0.5189873417721519,0.4583333333333333,8043.16736111111
308,23/02/2022,0.8402366863905326,0.20475524475524473,0.9855072463768115,0.875,0.8734177215189874,0.0,7979.459479166662
309,24/02/2022,0.8994082840236688,0.13286713286713284,0.9855072463768115,1.0,0.6962025316455697,0.31249999999999994,8307.194305555558
310,25/02/2022,0.8875739644970415,0.0909090909090909,0.9855072463768115,0.875,0.8860759493670886,0.10416666666666666,8082.805520833333
311,26/02/2022,0.8165680473372783,0.048951048951048945,0.9855072463768115,1.0,0.9873417721518988,0.5416666666666666,7329.16263888889
312,27/02/2022,0.804733727810651,0.11188811188811187,0.9710144927536233,0.875,0.7088607594936709,0.22916666666666666,7147.980347222217
313,28/02/2022,0.863905325443787,0.05594405594405594,0.9855072463768115,0.875,0.7341772151898734,0.10416666666666666,7823.420972222215
314,1/03/2022,0.804733727810651,0.0839160839160839,0.9855072463768115,0.875,0.9367088607594937,0.6875,7689.380937499996
315,2/03/2022,0.8402366863905326,0.13986013986013984,0.7826086956521738,0.875,0.949367088607595,0.49999999999999994,7709.840173611108
316,3/03/2022,0.8224852071005917,0.0839160839160839,0.9710144927536233,0.875,0.8354430379746834,0.5833333333333334,7696.557708333337
317,4/03/2022,0.9230769230769231,0.0909090909090909,0.9710144927536233,0.75,0.7721518987341772,0.41666666666666663,7846.17451388889
318,5/03/2022,0.8816568047337279,0.11538461538461536,1.0,0.875,0.7594936708860759,0.35416666666666663,7523.5713888888895
319,6/03/2022,0.8520710059171599,0.19580419580419578,1.0,1.0,0.9240506329113923,0.5833333333333334,7218.48496527778
320,7/03/2022,0.9053254437869824,0.2517482517482517,0.9565217391304348,1.0,0.8481012658227848,0.35416666666666663,8066.091458333334
321,8/03/2022,0.9171597633136097,0.16683316683316682,1.0,1.0,1.0,0.5416666666666666,7882.270763888886
322,10/03/2022,0.5857988165680472,0.23776223776223773,0.4782608695652174,0.25,0.3924050632911392,0.37499999999999994,7062.305069444443
323,12/03/2022,0.650887573964497,0.20979020979020976,0.8840579710144927,0.875,0.45569620253164556,0.4583333333333333,6589.120451388892
324,14/03/2022,0.6449704142011834,0.09790209790209789,0.9855072463768115,0.25,0.9113924050632912,0.041666666666666664,7142.214062499999
325,15/03/2022,0.6213017751479291,0.11888111888111887,0.9565217391304348,0.375,0.45569620253164556,0.4583333333333333,7153.628958333336
326,16/03/2022,0.7278106508875741,0.24475524475524474,0.9855072463768115,0.875,0.6835443037974683,0.31249999999999994,7467.097812499998
327,17/03/2022,0.7396449704142014,0.06993006993006992,1.0,0.125,0.6455696202531646,0.35416666666666663,7648.045243055556
