,Date,Minimum temperature (C),Rainfall (mm),Speed of maximum wind gust (km/h),9am cloud amount (oktas),3pm MSL pressure (hPa),avg_demand
257,19/12/2021,0.6839378238341968,0.0,0.27083333333333337,0.375,0.5266903914590699,6100.559062500001
258,21/12/2021,0.8911917098445594,0.0,0.27083333333333337,0.875,0.44839857651245296,7098.8076736111125
259,22/12/2021,0.8393782383419688,0.0,0.3125,0.25,0.3345195729537309,6952.782673611111
260,23/12/2021,0.7875647668393781,0.0,0.41666666666666663,0.875,0.39145907473309194,6989.233819444446
261,24/12/2021,0.854922279792746,0.07443082311733801,0.5416666666666666,0.625,0.38078291814946397,6842.234618055557
262,25/12/2021,0.8704663212435233,0.0,0.45833333333333337,0.875,0.42348754448398296,5926.27423611111
263,26/12/2021,0.766839378238342,0.03327495621716287,0.3125,0.875,0.387900355871885,5780.257395833332
264,28/12/2021,0.7046632124352332,0.063922942206655,0.6875,1.0,0.4768683274021299,5842.360798611113
265,29/12/2021,0.6787564766839378,0.0,0.5,1.0,0.47330960854092297,5887.961180555554
266,30/12/2021,0.6113989637305699,0.0,0.45833333333333337,0.875,0.5088967971530209,5791.680624999997
267,31/12/2021,0.6683937823834195,0.0,0.5,1.0,0.46619217081850195,5991.452048611109
268,1/01/2022,0.7720207253886009,0.028384707060646934,0.18749999999999997,1.0,0.4092526690391409,5993.274236111109
269,3/01/2022,0.7512953367875648,0.0,0.6666666666666666,0.625,0.092526690391459,6071.450243055557
270,4/01/2022,0.8756476683937822,0.0,0.5,0.875,0.10320284697508697,6809.661701388885
271,5/01/2022,0.9015544041450776,0.0008756567425569177,0.41666666666666663,0.75,0.1921708185053319,6935.128472222222
272,6/01/2022,0.8911917098445594,0.016637478108581436,0.5,0.875,0.37366548042704295,7002.031562499994
273,7/01/2022,0.9740932642487046,0.0,0.6666666666666666,1.0,0.4377224199288179,7100.388055555548
274,8/01/2022,0.9170984455958548,0.041155866900175135,0.22916666666666666,1.0,0.430604982206404,6771.525416666666
275,10/01/2022,0.8031088082901554,0.028384707060646934,0.35416666666666663,0.25,0.640569395017792,6692.0820138888885
276,11/01/2022,0.8601036269430051,0.0008756567425569177,0.45833333333333337,0.875,0.6263345195729499,6566.839965277779
277,14/01/2022,0.7150259067357512,0.0,0.35416666666666663,0.75,0.377224199288257,6582.101458333327
278,15/01/2022,0.7202072538860103,0.0,0.3125,0.25,0.3096085409252609,6373.9217708333335
279,16/01/2022,0.7875647668393781,0.01838879159369527,0.5,0.875,0.270462633451956,6545.114027777778
280,18/01/2022,0.9326424870466321,0.0,0.3125,0.875,0.3843416370106709,7381.463506944444
281,19/01/2022,0.8652849740932642,0.0,0.35,0.75,0.412811387900355,7341.448715277777
282,20/01/2022,0.8134715025906736,0.028384707060646934,0.39583333333333337,1.0,0.6370106761565779,6844.362812499997
283,21/01/2022,0.77720207253886,0.0840630472854641,0.6875,0.875,0.7544483985765069,6382.088298611113
284,22/01/2022,0.689119170984456,0.0070052539404553416,0.5,0.875,0.6120996441281079,5979.975173611109
285,23/01/2022,0.689119170984456,0.008756567425569177,0.35416666666666663,0.625,0.455516014234874,5869.188645833327
286,25/01/2022,0.8186528497409327,0.0,0.12499999999999997,0.625,0.3523131672597799,6882.530243055553
287,26/01/2022,0.8911917098445594,0.008756567425569177,0.16666666666666666,1.0,0.43416370106761093,6486.740937499999
288,28/01/2022,0.8031088082901554,0.013134851138353765,0.5416666666666666,0.875,0.523131672597863,6555.960104166665
289,29/01/2022,0.7979274611398963,0.0017513134851138354,0.45833333333333337,0.5,0.4697508896797089,6171.26569444445
290,30/01/2022,0.7823834196891193,0.0008756567425569177,0.41666666666666663,0.625,0.39857651245551295,6303.988090277777
291,31/01/2022,0.8601036269430051,0.0,0.16666666666666666,0.75,0.234875444839858,7180.9332986111085
292,1/02/2022,0.9740932642487046,0.0,0.39583333333333337,0.625,0.092526690391459,7574.78434027778
293,2/02/2022,1.0,0.0,0.5,0.875,0.1174377224199219,7755.633263888889
294,3/02/2022,0.9378238341968912,0.1190893169877408,0.27083333333333337,1.0,0.0,7279.331423611117
295,4/02/2022,0.7098445595854921,0.09019264448336253,0.6666666666666666,0.25,0.284697508896798,6260.113090277777
296,6/02/2022,0.6839378238341968,0.0,0.6875,0.875,0.572953736654803,5568.194062499999
297,7/02/2022,0.6787564766839378,0.0035026269702276708,0.45833333333333337,0.75,0.516014234875442,5922.377083333329
298,8/02/2022,0.6217616580310881,0.0,0.27083333333333337,0.125,0.4519572953736599,5969.266388888891
299,12/02/2022,0.7461139896373055,0.0,0.5,0.25,0.4875444839857579,5998.448229166668
300,13/02/2022,0.6528497409326425,0.03152364273204904,0.45833333333333337,0.125,0.658362989323841,5763.054340277773
301,15/02/2022,0.689119170984456,0.024518388791593695,0.39583333333333337,1.0,0.7544483985765069,6381.246631944441
302,16/02/2022,0.7461139896373055,0.0008756567425569177,0.3125,0.25,0.5765124555160099,6343.926215277782
303,17/02/2022,0.6787564766839378,0.0,0.22916666666666666,0.5,0.4270462633451899,6421.026944444441
304,18/02/2022,0.7409326424870466,0.0,0.39583333333333337,0.125,0.3523131672597799,6721.880590277781
305,19/02/2022,0.7357512953367875,0.0840630472854641,0.5,0.25,0.5053380782918069,6384.686840277775
306,20/02/2022,0.7823834196891193,0.04553415061295972,0.18749999999999997,0.875,0.4199288256227689,6221.957777777777
307,21/02/2022,0.7564766839378239,0.0008756567425569177,0.3125,0.625,0.3629893238434079,6785.802673611106
308,22/02/2022,0.7875647668393781,0.009632224168126095,0.45833333333333337,0.5,0.462633451957295,6952.896493055558
309,23/02/2022,0.7823834196891193,0.16900175131348513,0.45833333333333337,0.875,0.4768683274021299,6969.332708333332
310,24/02/2022,0.8652849740932642,0.05866900175131349,0.625,0.875,0.395017793594306,7003.653125000004
311,25/02/2022,0.8601036269430051,0.28021015761821366,0.5,1.0,0.2775800711743699,7146.367638888894
312,26/02/2022,0.7979274611398963,0.9877408056042032,0.41666666666666663,1.0,0.27402135231316294,6609.956111111111
313,27/02/2022,0.7305699481865284,1.0,0.7291666666666666,1.0,0.209964412811388,6465.356388888891
314,28/02/2022,0.7098445595854921,0.9754816112084064,0.3125,0.875,0.142348754448399,6477.680798611112
315,1/03/2022,0.77720207253886,0.024518388791593695,0.41666666666666663,0.5,0.17437722419928292,6778.668159722225
316,2/03/2022,0.7979274611398963,0.0008756567425569177,0.22916666666666666,0.375,0.14590747330960596,7064.1338888888895
317,5/03/2022,0.7461139896373055,0.0,0.12499999999999997,0.125,0.18861209964412495,6601.522430555554
318,6/03/2022,0.8445595854922279,0.0,0.5833333333333334,0.25,0.13879003558718495,6943.913159722223
319,7/03/2022,0.7046632124352332,0.10245183887915936,0.18749999999999997,0.875,0.13879003558718495,6977.266284722226
320,9/03/2022,0.8963730569948187,0.002626970227670753,0.39583333333333337,0.875,0.30604982206405396,7743.377569444445
321,10/03/2022,0.8963730569948187,0.0008756567425569177,0.27083333333333337,1.0,0.5124555160142279,7119.406388888889
322,11/03/2022,0.8082901554404145,0.0,0.3125,0.875,0.6014234875444799,6774.569583333337
323,13/03/2022,0.6424870466321242,0.0,0.35416666666666663,0.25,0.7046263345195669,5912.545590277779
324,14/03/2022,0.6528497409326425,0.0,0.27083333333333337,0.25,0.5943060498220589,6350.508020833331
325,15/03/2022,0.689119170984456,0.0,0.5,0.75,0.5943060498220589,6393.540486111112
326,16/03/2022,0.689119170984456,0.0,0.35416666666666663,0.875,0.537366548042705,6423.305486111108
327,17/03/2022,0.6994818652849741,0.0,0.39583333333333337,0.25,0.48398576512455094,6522.377395833334
